id,created_at,favorites,retweets,text
1049350381950709761,2018-10-08 17:26:41,2,1,b'Smartfin is in the middle of the Atlantic Ocean! Check out this underwater video we just received from Dr. Bob Brew\xe2\x80\xa6 https://t.co/ffky7pjEI2'
1049331270629687296,2018-10-08 16:10:45,18,13,b'Check out this underwater video we just received from Dr. Bob Brewin aboard the RSS James Clarke Ross. He has deplo\xe2\x80\xa6 https://t.co/aZPJPZfR50'
1048284952167682048,2018-10-05 18:53:03,0,0,b'https://t.co/ZP2i2GZnGs'
1047608883718418432,2018-10-03 22:06:36,0,5,"b""RT @particle: Join oceanographer \xf0\x9f\x8f\x84 @SUPScientist of @smartfinproject, atmospheric chemist @dhagan7 of @mit, and the mind behind @Envirofit'\xe2\x80\xa6"""
1047262568241197056,2018-10-02 23:10:28,9,6,"b'Our lead engineer, @SUPScientist, is in SF this week talking tech and ocean conservation alongside some other fasci\xe2\x80\xa6 https://t.co/VV959NKEry'"
1047261717422436355,2018-10-02 23:07:05,0,8,"b'RT @FreddieSail: Bob  @rjbrewin, testing his @smartfinproject equipped surfboard during #AMT28 to compare data with all the other temperatu\xe2\x80\xa6'"
1043900005226930176,2018-09-23 16:28:50,0,4,"b""RT @Scripps_Ocean: Missed Phil Bresnahan's #CreativeMornings talk about the @smartfinproject? The entire talk is now online! Cozy up and li\xe2\x80\xa6"""
1042968693431394304,2018-09-21 02:48:08,8,2,b'Z1 coming soon! https://t.co/YmtviWvjtw'
1039948424655720448,2018-09-12 18:46:40,11,2,b'Pretty amazing to be working in this field with a living legend! https://t.co/tpqpQ2m0qN'
1033166475056410625,2018-08-25 01:37:37,0,13,"b'RT @Scripps_Ocean: With a passion for surfing and citizen science, Phil created an innovative way to get ocean lovers involved in collectiv\xe2\x80\xa6'"
1033166370647638022,2018-08-25 01:37:12,0,4,b'RT @Scripps_Ocean: \xe2\x80\x9cTalk to people about your passions. Talking about surfing allows me to have conversations about my work and climate cha\xe2\x80\xa6'
1033166330134839296,2018-08-25 01:37:03,0,4,b'RT @Scripps_Ocean: Scripps scientist Phil Bresnahan (@SUPScientist) is speaking at Creative Mornings San Diego. Follow our thread to learn\xe2\x80\xa6'
1032049596019691523,2018-08-21 23:39:32,5,5,"b""Smartfin's Founder, Andy Stern, and Surfrider's Colleen Henn will be presenting Smartfin at The Explorers Club Suns\xe2\x80\xa6 https://t.co/V7MGWi1ZWq"""
1030599291625136128,2018-08-17 23:36:33,0,15,b'RT @Scripps_Ocean: This Scripps scientist is working on empowering citizen scientists in \nhis community through the @smartfinproject. Mark\xe2\x80\xa6'
1030560870374338560,2018-08-17 21:03:53,0,1,b'RT @mckelmer: .@smartfinproject: surfers turned citizen scientists. Collect coastal climate data while you shred! @Scripps_Ocean https://t.\xe2\x80\xa6'
1030249702363553794,2018-08-17 00:27:24,9,4,"b""Vote for the Getting Communities Stoked on Science panel at next year's SXSW to give our team an awesome opportunit\xe2\x80\xa6 https://t.co/kzMbg66KFc"""
1030248067470123009,2018-08-17 00:20:55,2,0,"b""Vote for the Getting Communities Stoked on Science panel at next year's SXSW to give our team an awesome opportunit\xe2\x80\xa6 https://t.co/kggpVB4su5"""
1028355814342504448,2018-08-11 19:01:46,6,2,"b'Our lead engineer, Phil, captured some cool shots of the sunset in between the Scripps Pier pilings as well as a tr\xe2\x80\xa6 https://t.co/vySHVk5tLm'"
1028052480947445761,2018-08-10 22:56:26,0,5,"b'RT @SUPScientist: The sun set directly through the @Scripps_Ocean Pier pilings yesterday, just a few hours after the @shoresta100 record wa\xe2\x80\xa6'"
1027281392483282944,2018-08-08 19:52:24,0,409,"b'RT @Scripps_Ocean: Yesterday, Scripps researchers logged the warmest sea-surface temperature at Scripps Pier since records began in August\xe2\x80\xa6'"
1027281282827399168,2018-08-08 19:51:58,0,5,b'RT @sea_stained: https://t.co/te9rO9dpJZ'
1027281247289073664,2018-08-08 19:51:49,0,28,b'RT @Oceanwire: Surfer science? @SUPScientist talks about how @Scripps_Ocean is turning surfers into citizen scientists by equipping them wi\xe2\x80\xa6'
1024121377781993472,2018-07-31 02:35:38,0,4,b'RT @SciStarter: Celebrate summer with citizen science \xf0\x9f\x8c\x9e\xf0\x9f\x8c\x8a https://t.co/lu892nujcT #citizenscience https://t.co/3JDBlje4J6'
1021802283036762117,2018-07-24 17:00:23,8,3,b'In case you missed it - check out the recent interview with Smartfin &amp; @Scripps_Ocean researcher Dr. Tyler Cyronak\xe2\x80\xa6 https://t.co/Svv1x4ZMni'
1021802235968344064,2018-07-24 17:00:11,0,0,b'In case you missed it - check out the recent interview with Smartfin and @scrippsocean researcher Dr. Tyler Cyronak\xe2\x80\xa6 https://t.co/uiIxh1CSrB'
1020349425636560896,2018-07-20 16:47:14,1,0,b'Really cool video from Surfrider Foundation! https://t.co/YWqIXTeOsg'
1020320610960805889,2018-07-20 14:52:44,0,4,b'RT @JennyWoodman: A great story from @NPR about @SUPScientist and his work on @smartfinproject -- collecting #ocean #data with #surfers --\xe2\x80\xa6'
1020320252645666816,2018-07-20 14:51:19,0,3,b'RT @jackie_randles: Learning about how @smartfinproject contributes to knowledge about #ClimateChange via the world\xe2\x80\x99s #surfing community -\xe2\x80\xa6'
1019403406207692800,2018-07-18 02:08:06,0,4,"b'RT @jiqtoo: The @smartfinproject, my favorite @particle-powered project, made it to the airwaves of @npratc! https://t.co/FWUFO4xHfx'"
1019353933905612802,2018-07-17 22:51:31,9,2,b'Smartfin researcher Tyler Cyronak will be chatting with the hosts of Swell Season Surf Radio tonight on @kpissfm. L\xe2\x80\xa6 https://t.co/U45zQHdxBV'
1019289785276350464,2018-07-17 18:36:36,0,25,b'RT @NathanRott: Surfing for science. Researchers at @Scripps_Ocean hope to get more data from violent parts of the ocean - reefs and coasts\xe2\x80\xa6'
1019289682687942661,2018-07-17 18:36:12,0,1,"b'RT @laurenfimbres: A pretty good #PR day when you get to coordinate an ""interview"" over a surf session at Black\'s Beach. More on how @smart\xe2\x80\xa6'"
1019289602668969984,2018-07-17 18:35:53,0,4,"b""RT @SUPScientist: When @NPR's @NathanRott &amp; I arranged a time to go surfing during his visit to @Scripps_Ocean, I was thrilled just to have\xe2\x80\xa6"""
1019289494070022144,2018-07-17 18:35:27,1,0,"b'@JustKare @NPR Thanks so much, @JustKare!'"
1019289355544715264,2018-07-17 18:34:54,0,1,b'RT @JustKare: I\xe2\x80\x99ve been familiar with @smartfinproject for a couple of years. Was great to hear this amazing startup team on @NPR yesterday\xe2\x80\xa6'
1019013835536117764,2018-07-17 00:20:05,11,3,"b'""The idea is to put the sensors on boards of people who seek out that madness."" Take a listen to NPR\'s All Things C\xe2\x80\xa6 https://t.co/oXHUn6U0Fy'"
1019013834827288576,2018-07-17 00:20:05,38,13,"b'""The idea is to put the sensors on boards of people who seek out that madness."" Take a listen to NPR\'s All Things C\xe2\x80\xa6 https://t.co/fvd6c1DhwI'"
1010321447510790144,2018-06-23 00:39:38,0,0,b'Happy Friday Everyone! Enjoy the weekend and the waves! A great clip made by @_boxfilms. (thank you!)\xe2\x80\xa6 https://t.co/5fP23apSBy'
1010321349166977031,2018-06-23 00:39:15,2,0,b'Happy Friday Everyone! Enjoy the weekend and the waves! A great clip made by @_boxfilms. (thank you!)\xe2\x80\xa6 https://t.co/YWr84tCDFC'
1007366364045062144,2018-06-14 20:57:11,14,7,"b""\xf0\x9f\x93\xb8by @SurfriderSD #Internationalsurfingday is this Saturday! Come join us at La Jolla Shores, CA from 10-3pm. We'll\xe2\x80\xa6 https://t.co/uaIwIku4xs"""
1006281169715978241,2018-06-11 21:05:01,0,9,b'RT @OurBluePlanet: #BluePlanet2 filming allows scientific study and publishing of new paper: https://t.co/Oi7QfORAwn\n\nW/ @BBCEarth + @Manta\xe2\x80\xa6'
1006280762549653504,2018-06-11 21:03:24,0,3,"b""RT @morgiejb: It's #WorldOceansDay and I'm so excited to share a couple @SDGE Environmental Champions grantees who work on ocean conservati\xe2\x80\xa6"""
1006280669071269890,2018-06-11 21:03:01,0,12,b'RT @WMO: #WorldOceansDay Surfing scientist Bob Brewin speaks at WMO on use of smart fins to improve coastal watch. Estimated 40 mil annual\xe2\x80\xa6'
1006280645662760960,2018-06-11 21:02:56,0,4,"b""RT @SUPScientist: So much potential data!!! \n\nGreat writeup, @WMO, and great pic, @rjbrewin. It's impossible to overstate how happy we are\xe2\x80\xa6"""
1004040652672208897,2018-06-05 16:42:00,7,1,"b""Smartfin's Founder, Andy Stern, is now live on the Technology Panel at The Explorers Club!  #worldoceansweek\xe2\x80\xa6 https://t.co/1HdWHjSq5y"""
1003694829090455552,2018-06-04 17:47:49,0,5,b'RT @scripps_climate: Remember the #bioluminescence last month? Phil Bresnahan (@SUPScientist) of the @smartfinproject observed the phenomen\xe2\x80\xa6'
1003694809351983104,2018-06-04 17:47:44,0,2,"b'RT @SUPScientist: A great example of opportunistic oceanography\xe2\x80\x94way more feasible with small, easy to use, mobile sensor packages! Thanks f\xe2\x80\xa6'"
1002615653847592960,2018-06-01 18:19:34,8,1,b'Really great to be a part of the @UCSanDiego #UPSummit! Looking forward to working with many of the researchers and\xe2\x80\xa6 https://t.co/sffCWPV6aa'
994645763647946753,2018-05-10 18:30:04,10,1,"b'It was such an exciting experience to be included in BBC Earth\'s ""Our Blue Planet"" film. @OurBluePlanet @BBCEarth\xe2\x80\xa6 https://t.co/1eQvMJCxdn'"
988862812498771968,2018-04-24 19:30:41,7,6,"b""WATCH this interesting piece about Smartfin's and Scripps Institute of Oceanography collaborator Bob Brewin at Plym\xe2\x80\xa6 https://t.co/acyx7laqbq"""
988862738247159808,2018-04-24 19:30:23,7,2,b'WATCH great @euronews video about Smartfin &amp; @Scripps_Ocean collaborator @rjbrewin at @PlymouthMarine. Bob surfs Sm\xe2\x80\xa6 https://t.co/fV2ElrukCE'
984880198977032193,2018-04-13 19:45:12,1,1,"b""Check out the latest article about Smartfin! Smartfin's Senior Sensor Researcher &amp; Developer, Phil Bresanhan and Po\xe2\x80\xa6 https://t.co/e7JBRXQY4O"""
984880193469861895,2018-04-13 19:45:10,2,1,"b""Check out the latest article about Smartfin! Smartfin's Senior Sensor Researcher &amp; Developer, Phil Bresanhan and Po\xe2\x80\xa6 https://t.co/E71K4aEsG9"""
979787865361207296,2018-03-30 18:30:05,7,3,"b'We are happy to announce our newest Smartfin Ambassadors from St. Barts, pro-surfers, and brothers Noe and Thomas L\xe2\x80\xa6 https://t.co/JOhMp4ukLO'"
979787681772253184,2018-03-30 18:29:21,10,2,"b'We are happy to announce our newest Smartfin Ambassadors from St. Barts, pro-surfers, and brothers Noe and Thomas L\xe2\x80\xa6 https://t.co/YUsTLqvRjm'"
971942922491895809,2018-03-09 02:57:05,0,8,b'RT @Scripps_Ocean: The first doctoral degree in #oceanography given to an American women was conferred by Scripps to Easter Ellen Cupp in 1\xe2\x80\xa6'
971942540394971136,2018-03-09 02:55:34,7,1,b'#internationalwomensday https://t.co/TzoBpK8Y33'
969236181119479809,2018-03-01 15:41:27,4,3,"b'Our international collaborator, Senior Scientist Bob Brewin, just went for one of the coldest surfs with a\xe2\x80\xa6 https://t.co/v8kMvF6tsy'"
969048752899088384,2018-03-01 03:16:41,9,0,b'Yew!!! \xf0\x9f\xa4\x99 https://t.co/HsqY3Ub6ub'
968684381907791873,2018-02-28 03:08:48,1,0,"b'@CitSciOZ @SCUniversity Thanks for the post! \xf0\x9f\x98\x8a The Smartfin team just wants to clarify that the data is free, but S\xe2\x80\xa6 https://t.co/G6mRYJUKwy'"
967180126877339650,2018-02-23 23:31:26,11,4,"b'Renaud Joannes-Boyau, the Senior Researcher at Southern Cross University, will be demonstrating the Smartfin at thi\xe2\x80\xa6 https://t.co/rXCDbI3VgH'"
956283539628089344,2018-01-24 21:52:17,0,0,b':) Yew! https://t.co/nIZLULeVzm'
955530817207459841,2018-01-22 20:01:14,2,0,"b""We hope everyone got some waves this weekend! Here's Dave Schwartz, a #surfrider member, catching some fun ones wit\xe2\x80\xa6 https://t.co/HDEOw2Zrgi"""
