id,created_at,favorites,retweets,text
1119054547064721408,2019-04-19 01:46:09,0,1972,b'RT @BBCEarth: \xe2\x80\x9cWe are running out of time but there is still hope\xe2\x80\xa6\xe2\x80\x9d \n\n#ClimateChangeTheFacts with Sir David Attenborough. Tonight. 9pm. BBC\xe2\x80\xa6'
1119053673433194496,2019-04-19 01:42:41,1,0,b'@particle @Scripps_Ocean @smartfinproject Thank you for helping us get the word out!'
1119053574720245760,2019-04-19 01:42:17,0,4,b'RT @particle: Calling all #ParticlePowered surfers! \n\nPlease take a look at this survey to help @Scripps_Ocean (home of the #Smartfin) bett\xe2\x80\xa6'
1119034695365173248,2019-04-19 00:27:16,0,12,b'RT @smartfinproject: A good friend of ours and a graduate student at @Scripps_Ocean is conducting a survey to learn how to engage surfers i\xe2\x80\xa6'
1119020595377610752,2019-04-18 23:31:14,6,2,b'Your feedback would be hugely beneficial! My colleague made this super simple and quick survey. Check it out! https://t.co/VgXMbDKWA1'
1118550533608886275,2019-04-17 16:23:23,0,1,b'RT @ioanapatrin: #scicomm panel today @UCSanDiego featuring speakers from @Scripps_Ocean @fleetscience and Sanford consortium! https://t.co\xe2\x80\xa6'
1118179400850104323,2019-04-16 15:48:38,3,1,"b""#Design thinking and #data analytics shouldn't be dealt with separately. They should be members of the rowing team,\xe2\x80\xa6 https://t.co/7yz78ePNv2"""
1118173040766898177,2019-04-16 15:23:22,0,0,b'Cool opportunity up the hill with my @UCSD EnVision colleagues! https://t.co/02r5ZVNfvZ'
1117845811042213893,2019-04-15 17:43:04,0,8,"b""RT @KathieDello: psst, Governor, it's already here https://t.co/zTLUxveKmm"""
1117843817728626689,2019-04-15 17:35:09,0,0,"b""@letscispeak @deepseadawn Happy birthday, @deepseadawn! Hope it's a great one!"""
1116530757927727106,2019-04-12 02:37:31,0,0,"b'@tkb With some better training data and a clever scientist, who knows?! Sounds like you\xe2\x80\x99ll need a giraffe (I assume...).'"
1116516140308553728,2019-04-12 01:39:26,0,233,b'RT @ClimateHuman: The concerns of the young climate protesters are justified by the best available science. #FridaysForFuture @GretaThunber\xe2\x80\xa6'
1116513978862014464,2019-04-12 01:30:51,6,1,"b'New favorite talk opening from @MBARI_News\xe2\x80\x99 A. Sherman: \xe2\x80\x9cfor those of you who have been to abyssal depths, a lot of\xe2\x80\xa6 https://t.co/NcB1RRPLtw'"
1116512616241778688,2019-04-12 01:25:26,0,0,"b'@tkb And sending all of the data back to the company, presumably? What could go wrong..?'"
1116511820045357057,2019-04-12 01:22:16,0,7,"b""RT @mclanelabs: McLane is expanding our team and looking to add a software engineer. We're looking at everyone from early to mid career-- s\xe2\x80\xa6"""
1116511205353377792,2019-04-12 01:19:49,1,0,b'@flabellinaJG @Scripps_Ocean @cascience Nice! Welcome back :)'
1116511073429929984,2019-04-12 01:19:18,0,5,b'RT @maker_things: You may like what some of my students are up to which @particle got word of.  Recently interviewed and here is the articl\xe2\x80\xa6'
1116510734421118977,2019-04-12 01:17:57,0,0,b'@jkwillenbring I love science/engineering buuut... tell me more!'
1115320989837975554,2019-04-08 18:30:20,0,6284,"b""RT @Snewsma: People of the Pun, may I present today's offering, recognizing that you might have to be of a certain age to get it. https://t\xe2\x80\xa6"""
1114647103337193472,2019-04-06 21:52:33,0,25,"b'RT @Scripps_Ocean: Interested in marine robotics? Listen to experts from Scripps Oceanography, @WHOI, @xprize &amp; @WIRED discuss #OceanRobots\xe2\x80\xa6'"
1114646820745912321,2019-04-06 21:51:25,0,68,b'RT @ProjectDrawdown: Ready to binge this weekend on some climate @TEDTALKS?\n@ClimateReality has curated a list: 7 TED Talks Every Climate A\xe2\x80\xa6'
1114302824488165376,2019-04-05 23:04:30,0,36,b'RT @JasonWardNY: This is INCRECIBLE. Y\xe2\x80\x99all killed this. I was on my feet hyped in my living room! \n#ScienceIsForEveryone https://t.co/n5Xhv\xe2\x80\xa6'
1114300987508908032,2019-04-05 22:57:12,0,1886,b'RT @ed_hawkins: Temperature variations across European countries since 1901 #warmingstripes https://t.co/HxwuedkYKu'
1114300156793380864,2019-04-05 22:53:54,0,0,b'@saltynoah @MikeD_Fox Whoa'
1114188070645948416,2019-04-05 15:28:31,0,5679,"b'RT @SarahMackAttack: Discovery made a choice about how to represent science.\n\nWe know that the world is, in fact, much bigger than that.\n\nW\xe2\x80\xa6'"
1114032797599981568,2019-04-05 05:11:31,0,0,b'@ruuvicom @NordicTweets Done!'
1114024763326894080,2019-04-05 04:39:35,0,0,b'@ruuvicom @NordicTweets Can\xe2\x80\x99t wait to read more on this! Any open source info posted yet?!'
1114024352675127297,2019-04-05 04:37:57,0,25,"b""RT @coralsncaves: I cannot contain my excitement for this historic moment - our first woman Dean in College of Science! And she's an oceano\xe2\x80\xa6"""
1114023709293957120,2019-04-05 04:35:24,14,3,"b'@WhySharksMatter The pH scale and concept were invented for beer (@CarlsbergGroup, specifically)'"
1114022663511347200,2019-04-05 04:31:15,0,0,b'The best. Always. https://t.co/thvaDK5PCY'
1113218943387205632,2019-04-02 23:17:33,0,7,b'RT @Scripps_Ocean: Our recent #SXSW panel on #SmartOceans and technology is now available on SoundCloud. \xf0\x9f\x94\x8a Listen here: https://t.co/mYSrcK\xe2\x80\xa6'
1113121793844305920,2019-04-02 16:51:31,0,14,"b'RT @NordicTweets: ""Pairing the #nRF9160 #NBIoT &amp; Cat-M1 #cellular module with our multi-use energy harvester node enables totally new kinds\xe2\x80\xa6'"
1112399775389769728,2019-03-31 17:02:28,0,0,b'Coincidence..? https://t.co/OgzO6LB3YP'
1112398644970319873,2019-03-31 16:57:58,1,0,"b'Jon and Bill get it. But even if (and hopefully when!) we do everything needed to address climate change, we\xe2\x80\x99ll lik\xe2\x80\xa6 https://t.co/ohKyXoPjlF'"
1112397612529803264,2019-03-31 16:53:52,0,20420,b'RT @saikatc: We knew climate change was happening in 1912! https://t.co/eC2XkJR2LE'
1112397009288228865,2019-03-31 16:51:29,0,0,b'Good insights here! https://t.co/07JgiCHogR'
1111762955299774464,2019-03-29 22:51:58,8,0,b'Took full advantage of the university holiday (happy C\xc3\xa9sar Ch\xc3\xa1vez Day!) to finally focus on my #dataviz script with\xe2\x80\xa6 https://t.co/vVUiRGYvPU'
1111739183716982784,2019-03-29 21:17:31,0,3,b'RT @ADSKEAGLE: Perfect project to feature on a Friday! Learn How to Build a Control Panel For Your @particle Powered Brewing https://t.co/0\xe2\x80\xa6'
1111703337206870016,2019-03-29 18:55:04,0,49,"b'RT @SeanPCarlin: ""When ocean levels rise up to meet your doorstep, or fires consume your town, or drought or floods destroy your crops, den\xe2\x80\xa6'"
1111435364898467841,2019-03-29 01:10:15,2,1,"b""Following in my #science/#scicomm role model's footsteps and finally filling out my @COMPASSscicomm\xe2\x80\xa6 https://t.co/gL4Ap3nZNi"""
