id,created_at,favorites,retweets,text
1273738925274734594,2020-06-18 22:06:39,0,0,b'@rachelgwenllian Shark!'
1273738889832923138,2020-06-18 22:06:30,0,0,b'@rachelgwenllian Dolphin'
1273738881247166466,2020-06-18 22:06:28,0,0,b'@rachelgwenllian Orca ! https://t.co/7Ev5As0Rye'
1273738832580493313,2020-06-18 22:06:17,0,0,b'@rachelgwenllian dolphin'
1273738818739474432,2020-06-18 22:06:13,0,0,b'@rachelgwenllian Dolphin'
1273738793510731782,2020-06-18 22:06:07,0,0,b'@rachelgwenllian Octopus'
1273738786787254273,2020-06-18 22:06:06,0,0,b'@rachelgwenllian Big fan of the seahorse.'
1273738701953253376,2020-06-18 22:05:46,0,0,b'@rachelgwenllian Jellyfish for my daughter. https://t.co/DBeBqLGsfM'
1273738657199820801,2020-06-18 22:05:35,0,0,b'@rachelgwenllian Dolphins'
1273738646189936640,2020-06-18 22:05:32,0,0,b'@rachelgwenllian Got to be the Orca'
1273738644134801420,2020-06-18 22:05:32,0,0,b'@rachelgwenllian @katrussen Orca \xf0\x9f\x91\x8d'
1273738643589513217,2020-06-18 22:05:32,0,0,b'@rachelgwenllian \xf0\x9f\x90\xac'
1273738609280024578,2020-06-18 22:05:24,0,0,b'@rachelgwenllian Phytoplankton'
1273738535850442755,2020-06-18 22:05:06,0,0,b'@rachelgwenllian Orca\nLove them for their intelligence'
1273738506985254914,2020-06-18 22:04:59,0,0,b'@rachelgwenllian Seahorse'
1273738414983086083,2020-06-18 22:04:37,0,0,b'@rachelgwenllian \xf0\x9f\x90\x99'
1273738374084468736,2020-06-18 22:04:27,0,0,b'@rachelgwenllian Seahorse \xf0\x9f\x92\x95 good luck with the school project.'
1273738361186836480,2020-06-18 22:04:24,0,0,b'@rachelgwenllian Seals for the win! https://t.co/t33ltHkP2M'
1273738286071197699,2020-06-18 22:04:06,0,0,b'@rachelgwenllian Dolphin :)'
1273738224452632577,2020-06-18 22:03:52,0,0,b'@rachelgwenllian It\xe2\x80\x99s a dolphin for me'
1273738199752486912,2020-06-18 22:03:46,0,0,b'@rachelgwenllian Sea lion'
1273738177942085633,2020-06-18 22:03:41,0,0,b'@rachelgwenllian Great white'
1273738131838246918,2020-06-18 22:03:30,0,0,b'@rachelgwenllian Dolphin'
1273738095972823041,2020-06-18 22:03:21,0,0,b'@rachelgwenllian Flying fish.'
1273738092587999232,2020-06-18 22:03:20,0,0,b'@rachelgwenllian Seahorse \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc'
1273738025890127872,2020-06-18 22:03:04,0,0,"b'@rachelgwenllian @TrevorABranch But would go with 1. Sea Krait and 2. Yellowfin Tuna, given the choice.'"
1273737993426264067,2020-06-18 22:02:57,0,0,b'@rachelgwenllian Sh... sha...SHAAAAAAAAARRKK!!!!!!! \xf0\x9f\x98\x8d'
1273737947108593669,2020-06-18 22:02:46,0,0,b'@rachelgwenllian Dolphins'
1273737923511214080,2020-06-18 22:02:40,0,0,b'@rachelgwenllian Ray'
1273737921556819970,2020-06-18 22:02:40,0,0,b'@rachelgwenllian Starfish'
1273737867869683714,2020-06-18 22:02:27,1,0,b'@rachelgwenllian @SharkAdvocates Shark \xf0\x9f\x98\x81'
1273737854993211392,2020-06-18 22:02:24,0,0,"b""@rachelgwenllian The list has some clear vertebrate bias, so I'm going with octopus."""
1273737852728344583,2020-06-18 22:02:23,1,0,b'@rachelgwenllian @Kevenlaw \xf0\x9f\x90\xac'
1273737822332166148,2020-06-18 22:02:16,0,0,b'@rachelgwenllian Seahorses'
1273737781689401346,2020-06-18 22:02:06,0,0,b'@rachelgwenllian Seal https://t.co/arJDbTjoXO'
1273737738286772226,2020-06-18 22:01:56,0,0,b'@rachelgwenllian Narwhals! https://t.co/T7RK64wdEm'
1273737718451916800,2020-06-18 22:01:51,0,0,b'@rachelgwenllian Sea Horse'
